CustomerID,Recency,Frequency,Monetary,Cluster,Segment
13302,155,1,63.75,3,Occasional
13304,351,1,300.42,3,Occasional
13305,4,10,2000.86,1,High-Value
13307,120,1,15.0,3,Occasional
13308,23,3,1385.51,2,Regular
13309,7,5,1456.79,1,High-Value
13310,28,3,1132.0300000000002,2,Regular
13311,4,2,598.57,0,At-Risk
13313,22,5,1555.32,2,Regular
13314,2,3,775.94,0,At-Risk
13316,37,4,5977.7300000000005,2,Regular
13317,66,6,2273.6800000000003,2,Regular
13318,1,3,640.7600000000001,0,At-Risk
13319,5,26,10845.55,1,High-Value
13320,78,4,1548.6999999999998,2,Regular
13321,72,2,567.36,3,Occasional
13322,17,1,199.48,0,At-Risk
13323,3,5,787.8499999999999,0,At-Risk
13324,36,10,7121.95,1,High-Value
13325,82,1,675.3,3,Occasional
13327,39,8,3627.77,1,High-Value
13328,316,1,1308.48,3,Occasional
13329,32,2,789.0,0,At-Risk
13330,93,3,1140.93,2,Regular
13332,14,1,350.9,0,At-Risk
13334,82,3,3536.8200000000006,2,Regular
13336,77,1,795.1200000000001,3,Occasional
13338,158,1,487.02,3,Occasional
13339,201,1,860.12,3,Occasional
13340,45,7,10736.48,1,High-Value
13341,261,1,775.8499999999999,3,Occasional
13343,178,1,353.43,3,Occasional
13344,68,3,2543.7200000000007,2,Regular
13345,288,1,389.5,3,Occasional
13347,70,1,341.36,3,Occasional
13348,64,1,233.76,3,Occasional
13349,11,1,247.32,0,At-Risk
13350,16,2,979.12,0,At-Risk
13351,66,1,373.94,3,Occasional
13352,60,1,397.98,3,Occasional
13354,71,1,743.5300000000001,3,Occasional
13355,122,1,674.7,3,Occasional
13356,80,1,768.2400000000001,3,Occasional
13357,257,1,609.95,3,Occasional
13358,269,1,439.03,3,Occasional
13359,64,1,439.56,3,Occasional
13362,9,4,3090.74,1,High-Value
13363,18,2,992.5,0,At-Risk
13364,71,1,134.96,3,Occasional
13365,34,2,2225.37,2,Regular
13366,50,1,56.16,3,Occasional
13368,257,2,623.4,3,Occasional
13369,366,1,308.28,3,Occasional
13370,372,1,754.8700000000001,3,Occasional
13372,90,1,378.63999999999993,3,Occasional
13373,61,3,3312.2500000000005,2,Regular
13375,89,1,778.65,3,Occasional
13376,99,3,1019.76,2,Regular
13379,26,3,572.56,0,At-Risk
13381,32,6,3639.31,2,Regular
13382,281,1,222.99,3,Occasional
13384,31,7,4151.93,1,High-Value
13385,330,1,534.5699999999999,3,Occasional
13388,131,2,677.1,3,Occasional
13389,11,3,797.9599999999999,0,At-Risk
13390,75,1,544.08,3,Occasional
13391,204,1,59.8,3,Occasional
13394,2,8,2520.0200000000004,1,High-Value
13395,185,1,307.72,3,Occasional
13396,29,2,1360.99,2,Regular
13397,73,5,1544.13,2,Regular
13398,192,1,457.34,3,Occasional
13402,127,2,621.2300000000002,3,Occasional
13403,18,1,75.0,0,At-Risk
13404,1,2,252.49,0,At-Risk
13405,74,3,572.4509999999999,2,Regular
13408,2,62,28117.04,1,High-Value
13410,24,5,1003.0600000000002,2,Regular
13411,107,1,213.55,3,Occasional
13414,134,3,1390.5,2,Regular
13416,44,2,712.5,2,Regular
13417,5,2,640.83,0,At-Risk
13418,12,18,6127.43,1,High-Value
13419,64,1,221.06,3,Occasional
13420,150,2,159.85,3,Occasional
13421,40,2,1851.08,2,Regular
13422,64,1,2626.3,2,Regular
13425,108,3,1624.2100000000005,2,Regular
13426,1,10,3641.32,1,High-Value
13427,19,3,582.6,0,At-Risk
13428,10,1,218.47,0,At-Risk
13429,11,4,1006.7999999999998,0,At-Risk
13430,19,2,679.4499999999999,0,At-Risk
13431,67,2,1269.1,2,Regular
13434,74,2,534.24,3,Occasional
13435,5,7,3809.89,1,High-Value
13436,2,1,196.89,0,At-Risk
13437,14,7,3408.0600000000004,1,High-Value
13439,255,1,283.71,3,Occasional
13441,92,1,296.64000000000004,3,Occasional
13447,23,3,1129.1400000000003,2,Regular
13448,17,6,3539.3700000000003,1,High-Value
13449,24,1,291.88000000000005,0,At-Risk
13450,27,6,2043.72,2,Regular
13451,26,5,2976.15,2,Regular
13452,259,2,590.0,3,Occasional
13453,166,2,356.98,3,Occasional
13455,25,2,1058.34,0,At-Risk
13456,18,6,1766.72,2,Regular
13458,7,14,9646.57,1,High-Value
13460,29,2,183.44,0,At-Risk
13461,39,3,1445.0000000000002,2,Regular
13462,253,1,151.5,3,Occasional
13464,58,1,674.6800000000001,3,Occasional
13466,184,1,307.90000000000003,3,Occasional
13467,11,2,1083.71,0,At-Risk
13468,2,37,5704.969999999999,1,High-Value
13470,99,2,165.0,3,Occasional
13471,1,4,2531.58,1,High-Value
13473,61,2,422.64,3,Occasional
13474,236,1,229.59,3,Occasional
13475,191,4,1431.7800000000002,2,Regular
13476,179,2,1238.47,2,Regular
13477,38,6,1454.5800000000002,2,Regular
13479,201,2,300.95,3,Occasional
13481,46,5,1804.56,2,Regular
13482,232,1,184.64,3,Occasional
13483,66,1,140.34,3,Occasional
13484,241,1,313.8,3,Occasional
13485,233,1,454.24,3,Occasional
13486,78,3,1122.41,2,Regular
13487,58,3,575.4000000000001,2,Regular
13488,17,13,8968.31,1,High-Value
13489,105,4,449.52,2,Regular
13491,52,10,1215.8199999999997,2,Regular
13492,136,3,1269.84,2,Regular
13493,275,2,618.63,3,Occasional
13494,312,1,316.26000000000005,3,Occasional
13495,8,5,2044.87,1,High-Value
13496,11,2,653.3299999999999,0,At-Risk
13497,283,2,348.04999999999995,3,Occasional
13499,18,5,1159.11,2,Regular
13500,23,3,1166.77,2,Regular
13501,288,1,1340.32,3,Occasional
13502,17,3,291.99999999999994,0,At-Risk
13503,71,1,216.85,3,Occasional
13504,64,1,295.93000000000006,3,Occasional
13505,73,4,4393.63,2,Regular
13506,316,2,458.52,3,Occasional
13507,3,4,2479.16,1,High-Value
13508,244,1,110.97000000000004,3,Occasional
13509,9,7,979.72,1,High-Value
13510,1,4,1791.56,1,High-Value
13512,261,1,251.21,3,Occasional
13513,127,1,205.1,3,Occasional
13514,74,1,152.20000000000002,3,Occasional
13515,73,4,891.12,2,Regular
13516,21,3,1389.4100000000003,2,Regular
13517,60,3,2128.42,2,Regular
13518,86,1,659.4399999999998,3,Occasional
13519,78,1,122.75,3,Occasional
13520,59,6,3624.35,2,Regular
13521,1,3,1093.65,0,At-Risk
13522,30,1,125.8,0,At-Risk
13523,33,5,3964.88,2,Regular
13524,41,5,680.1800000000001,2,Regular
13525,15,2,628.78,0,At-Risk
13527,34,7,2287.51,2,Regular
13529,79,2,307.76,3,Occasional
13531,205,2,483.80000000000007,3,Occasional
13532,34,1,210.30999999999997,0,At-Risk
13533,183,3,270.79,3,Occasional
13534,2,25,5870.08,1,High-Value
13536,1,7,3448.29,1,High-Value
13538,43,7,1280.85,2,Regular
13539,86,3,631.34,2,Regular
13544,40,2,291.41,0,At-Risk
13546,12,3,626.99,0,At-Risk
13548,96,2,682.4100000000001,3,Occasional
13549,26,7,918.2,2,Regular
13551,319,1,91.8,3,Occasional
13552,66,12,3740.07,1,High-Value
13555,74,4,4149.280000000001,2,Regular
13557,28,2,584.06,0,At-Risk
13558,6,4,605.06,0,At-Risk
13560,7,1,174.36999999999998,0,At-Risk
13561,216,1,141.86,3,Occasional
13562,82,3,1799.33,2,Regular
13563,84,2,777.53,2,Regular
13564,144,3,1749.0200000000004,2,Regular
13565,19,2,240.22,0,At-Risk
13566,41,2,874.71,2,Regular
13568,173,1,192.85,3,Occasional
13569,17,2,373.75,0,At-Risk
13570,243,1,239.49000000000004,3,Occasional
13571,13,12,2092.32,1,High-Value
13572,206,1,1384.2499999999998,3,Occasional
13573,50,2,294.4,3,Occasional
13575,23,5,732.07,2,Regular
13576,10,18,6717.34,1,High-Value
13577,25,4,1687.6,2,Regular
13579,15,2,467.0400000000001,0,At-Risk
13581,309,1,118.0,3,Occasional
13583,156,1,781.03,3,Occasional
13584,307,1,142.4,3,Occasional
13587,64,1,712.4,3,Occasional
13588,16,9,2478.95,1,High-Value
13589,15,2,379.65,0,At-Risk
13590,11,6,1981.9199999999996,1,High-Value
13591,65,3,1117.1299999999997,2,Regular
13592,36,4,247.96,0,At-Risk
13593,108,5,2037.08,2,Regular
13594,53,1,396.97,3,Occasional
13596,6,2,697.0400000000001,0,At-Risk
13598,47,1,180.17,3,Occasional
13599,1,21,5153.67,1,High-Value
13600,312,1,219.52,3,Occasional
13601,45,2,693.32,2,Regular
13602,65,1,428.89,3,Occasional
13603,26,1,164.34,0,At-Risk
13606,29,3,280.54,0,At-Risk
13607,40,1,678.0100000000001,0,At-Risk
13610,12,7,1131.88,1,High-Value
13611,89,3,1171.7999999999995,2,Regular
13614,24,4,1610.46,2,Regular
13615,319,1,417.6900000000001,3,Occasional
13617,40,3,544.1800000000001,2,Regular
13618,174,1,177.34,3,Occasional
13621,117,1,213.85,3,Occasional
13623,31,5,747.7800000000001,2,Regular
13626,253,1,257.23,3,Occasional
13627,59,5,1638.47,2,Regular
13629,23,11,7792.360000000001,1,High-Value
13630,5,7,2031.78,1,High-Value
13631,100,11,3070.42,2,Regular
13632,25,5,2121.27,2,Regular
13634,33,5,1575.16,2,Regular
13635,68,1,1071.03,3,Occasional
13636,37,5,949.12,2,Regular
13637,52,3,810.5,2,Regular
13638,16,1,122.64,0,At-Risk
13639,74,1,1033.34,3,Occasional
13642,216,1,354.8,3,Occasional
13643,31,3,519.44,0,At-Risk
13644,16,4,2624.26,2,Regular
13645,120,1,252.1,3,Occasional
13647,10,4,1678.12,2,Regular
13649,257,2,346.6,3,Occasional
13650,17,6,1836.34,2,Regular
13651,35,2,94.2,0,At-Risk
13652,46,3,1095.08,2,Regular
13654,43,6,2707.33,2,Regular
13655,114,2,932.97,2,Regular
13656,165,2,379.65,3,Occasional
13657,11,2,382.14,0,At-Risk
13658,10,5,2639.1700000000005,1,High-Value
13659,206,2,1573.1999999999998,2,Regular
13662,86,3,897.76,2,Regular
13663,179,1,189.47,3,Occasional
13666,60,3,84.65,3,Occasional
13667,149,1,305.0199999999999,3,Occasional
13668,3,21,6363.59,1,High-Value
13669,51,2,218.55,3,Occasional
13670,75,1,349.7,3,Occasional
13672,301,2,186.39,3,Occasional
13673,19,2,396.92,0,At-Risk
13675,151,2,486.8200000000001,3,Occasional
13678,152,1,232.6,3,Occasional
13680,1,4,3722.42,1,High-Value
13681,18,4,827.83,2,Regular
13682,187,1,59.5,3,Occasional
13684,286,1,67.23,3,Occasional
13685,3,7,3119.44,1,High-Value
13686,183,1,72.0,3,Occasional
13689,63,1,910.0,3,Occasional
13690,59,1,172.25,3,Occasional
13692,25,3,1488.32,2,Regular
13694,4,50,65039.62,1,High-Value
13695,31,15,2504.13,1,High-Value
13697,39,1,151.3,3,Occasional
13699,155,1,308.58,3,Occasional
13700,26,10,2265.12,1,High-Value
13703,318,1,99.5,3,Occasional
13704,5,9,2308.0600000000004,1,High-Value
13705,8,3,711.86,0,At-Risk
13706,303,1,330.79,3,Occasional
13707,267,2,806.41,3,Occasional
13708,271,1,296.88,3,Occasional
13709,4,13,6328.05,1,High-Value
13710,32,1,180.48,0,At-Risk
13711,219,2,252.06000000000003,3,Occasional
13712,247,1,228.84,3,Occasional
13715,281,5,1079.34,2,Regular
13716,269,1,138.28,3,Occasional
13717,32,6,1445.0100000000002,2,Regular
13718,246,2,306.55,3,Occasional
13719,15,5,1041.68,2,Regular
13720,117,4,799.9,2,Regular
13721,36,1,524.1400000000001,0,At-Risk
13722,132,3,2375.41,2,Regular
13723,217,1,199.85,3,Occasional
13725,50,8,1980.56,2,Regular
13726,39,2,1079.66,2,Regular
13727,29,2,333.48,0,At-Risk
13728,37,6,1016.14,2,Regular
13730,136,2,752.6,3,Occasional
13731,219,2,610.59,3,Occasional
13732,28,1,491.86000000000007,0,At-Risk
13735,25,4,2885.24,2,Regular
13736,5,2,731.8999999999999,0,At-Risk
13737,200,1,339.6,3,Occasional
13739,18,1,216.9,0,At-Risk
13740,241,1,350.75,3,Occasional
13741,72,3,668.4300000000001,2,Regular
13742,17,12,3131.0199999999995,1,High-Value
13743,3,7,1341.6,1,High-Value
13744,95,2,1156.36,2,Regular
13745,162,1,300.04,3,Occasional
13747,374,1,79.6,3,Occasional
13748,96,5,948.25,2,Regular
13750,54,5,1647.26,2,Regular
13751,288,1,296.25,3,Occasional
13752,124,6,1186.28,2,Regular
13753,288,1,741.26,3,Occasional
13754,152,2,282.6,3,Occasional
13755,4,9,2161.35,1,High-Value
13756,2,14,5189.52,1,High-Value
13758,12,7,3190.55,1,High-Value
13759,33,2,659.41,0,At-Risk
13760,54,2,286.79,3,Occasional
13761,50,2,1070.65,2,Regular
13762,219,1,306.72,3,Occasional
13763,63,1,1714.9599999999998,2,Regular
13764,71,3,1521.7600000000002,2,Regular
13767,2,37,17220.36,1,High-Value
13769,2,10,2796.51,1,High-Value
13771,64,4,2634.45,2,Regular
13772,34,3,1132.13,2,Regular
13774,82,1,345.0,3,Occasional
13777,1,33,25977.160000000003,1,High-Value
13778,103,1,178.7,3,Occasional
13780,7,2,360.01000000000005,0,At-Risk
13781,251,1,127.84,3,Occasional
13782,13,6,912.0,2,Regular
13784,10,11,2462.7899999999995,1,High-Value
13786,367,1,230.4,3,Occasional
13787,76,2,309.04,3,Occasional
13790,4,1,348.79999999999995,0,At-Risk
13791,128,2,1516.0,2,Regular
13792,66,2,195.54999999999995,3,Occasional
13798,1,57,37153.85,1,High-Value
13799,117,2,688.8600000000001,3,Occasional
13800,310,1,558.32,3,Occasional
13801,67,1,324.79999999999995,3,Occasional
13802,139,3,4599.42,2,Regular
13803,255,1,277.07000000000005,3,Occasional
13804,31,7,2635.79,2,Regular
13805,52,2,924.6,2,Regular
13806,64,1,256.38,3,Occasional
13807,367,1,112.6,3,Occasional
13808,6,5,1747.6600000000003,1,High-Value
13809,305,1,155.05,3,Occasional
13810,29,3,1499.0100000000002,2,Regular
13811,184,3,814.5,2,Regular
13812,42,3,539.0,2,Regular
13813,40,4,1366.86,2,Regular
13814,92,2,1579.12,2,Regular
13815,22,4,4027.36,2,Regular
13816,24,2,571.6700000000001,0,At-Risk
13817,29,2,382.98,0,At-Risk
13819,302,3,1140.35,2,Regular
13821,145,2,385.64,3,Occasional
13822,6,2,632.0,0,At-Risk
13823,19,2,957.66,0,At-Risk
13824,33,5,1698.94,2,Regular
13826,176,1,189.5,3,Occasional
13827,58,3,412.05,2,Regular
13828,22,1,209.49000000000004,0,At-Risk
13831,16,6,2202.99,1,High-Value
13832,19,1,52.2,0,At-Risk
13833,159,1,384.7999999999999,3,Occasional
13835,25,4,834.57,2,Regular
13837,212,2,271.24,3,Occasional
13838,6,4,691.7299999999999,0,At-Risk
13841,253,1,85.0,3,Occasional
13842,59,9,3385.6200000000003,2,Regular
13844,11,1,361.62,0,At-Risk
13845,65,1,312.98,3,Occasional
13846,25,3,865.0600000000002,2,Regular
13848,92,3,1255.0,2,Regular
13849,52,2,1537.95,2,Regular
13850,129,1,1595.4800000000002,2,Regular
13851,96,3,2651.46,2,Regular
13853,57,1,1090.14,2,Regular
13854,9,25,8109.52,1,High-Value
13856,169,3,388.5,3,Occasional
13858,57,1,216.17,3,Occasional
13859,326,1,201.16,3,Occasional
13860,1,5,1245.9,1,High-Value
13862,18,8,2209.36,1,High-Value
13863,248,1,305.78,3,Occasional
13865,58,4,501.56,2,Regular
13866,74,1,145.67,3,Occasional
13867,31,3,1015.29,2,Regular
13868,7,2,3192.54,0,At-Risk
13869,123,4,3104.95,2,Regular
13870,2,8,2770.94,1,High-Value
13871,23,13,6403.25,1,High-Value
13873,120,3,389.6,3,Occasional
13874,358,1,540.45,3,Occasional
13875,54,5,1786.79,2,Regular
13876,64,1,122.7,3,Occasional
13877,86,1,117.24,3,Occasional
13878,55,1,1281.53,2,Regular
13880,21,13,3219.7700000000004,1,High-Value
13881,4,20,17159.52,1,High-Value
13882,3,5,1191.13,1,High-Value
13883,11,5,2674.48,1,High-Value
13884,7,5,787.6000000000001,0,At-Risk
13885,189,2,506.8,3,Occasional
13886,71,1,243.56,3,Occasional
13887,204,1,349.54999999999995,3,Occasional
13888,120,2,605.63,3,Occasional
13889,93,1,416.9,3,Occasional
13890,1,10,1883.8100000000004,1,High-Value
13892,27,4,632.97,2,Regular
13893,298,1,821.1000000000001,3,Occasional
13894,24,3,564.6200000000001,0,At-Risk
13895,28,4,2593.07,2,Regular
13897,50,1,311.16,3,Occasional
13898,326,1,155.93,3,Occasional
13899,16,2,388.52,0,At-Risk
13900,183,3,740.9499999999999,2,Regular
13901,72,5,2867.2,2,Regular
13904,37,2,332.64000000000004,0,At-Risk
13908,80,4,2369.55,2,Regular
13911,57,9,2580.91,2,Regular
13914,12,2,626.45,0,At-Risk
13917,50,2,272.04,3,Occasional
13918,50,2,1212.8400000000004,2,Regular
13919,59,2,384.81000000000006,3,Occasional
13922,352,1,172.24999999999997,3,Occasional
13923,54,1,351.13000000000005,3,Occasional
13924,2,6,1838.85,1,High-Value
13925,93,4,678.25,2,Regular
13926,23,1,223.85,0,At-Risk
13927,75,1,348.99000000000007,3,Occasional
13928,11,4,464.57,0,At-Risk
13929,169,2,842.65,3,Occasional
13930,58,2,337.34,3,Occasional
13931,96,2,1237.53,2,Regular
13932,295,1,307.4,3,Occasional
13933,109,2,608.7899999999998,3,Occasional
13934,264,1,922.1,3,Occasional
13936,180,1,376.5799999999999,3,Occasional
13937,169,1,158.85,3,Occasional
13938,35,1,71.66,3,Occasional
13939,23,3,568.55,0,At-Risk
13940,17,4,839.14,0,At-Risk
13941,22,5,5112.96,1,High-Value
13946,79,3,561.57,2,Regular
13947,65,1,90.6,3,Occasional
13948,361,1,102.0,3,Occasional
13949,3,6,2427.32,1,High-Value
13950,11,4,745.0600000000001,0,At-Risk
13951,176,3,674.4499999999998,2,Regular
13952,218,2,3251.071,2,Regular
13953,7,7,3515.6799999999994,1,High-Value
13954,2,2,439.92,0,At-Risk
13955,154,2,322.96,3,Occasional
13956,5,5,1026.42,0,At-Risk
13959,79,3,598.1999999999999,2,Regular
13960,21,2,230.22,0,At-Risk
13962,22,2,169.55,0,At-Risk
13963,308,4,664.5400000000001,2,Regular
13967,146,1,80.7,3,Occasional
13969,7,18,9053.94,1,High-Value
13971,19,8,2758.26,1,High-Value
13972,71,2,190.25000000000003,3,Occasional
13973,287,1,264.7,3,Occasional
13974,49,1,413.59,3,Occasional
13975,31,6,2526.28,2,Regular
13976,207,1,357.98,3,Occasional
13978,15,2,196.79,0,At-Risk
13979,73,1,869.8699999999998,3,Occasional
13980,60,1,200.14,3,Occasional
13982,39,4,1871.81,2,Regular
13983,30,12,2603.4300000000003,1,High-Value
13984,27,5,920.51,2,Regular
13985,4,15,7060.13,1,High-Value
13986,17,1,320.46000000000004,0,At-Risk
13988,20,6,4147.96,1,High-Value
13989,66,2,1266.08,2,Regular
13990,213,1,311.3,3,Occasional
13991,12,6,855.9700000000001,2,Regular
13992,30,1,76.8,3,Occasional
13993,43,9,3466.3600000000006,1,High-Value
13994,4,6,2313.1400000000003,1,High-Value
13995,15,5,1393.69,2,Regular
13999,10,12,3901.81,1,High-Value
14000,211,1,635.6600000000001,3,Occasional
14001,46,3,2043.08,2,Regular
14002,134,2,529.7299999999999,3,Occasional
14004,43,7,4582.639999999999,2,Regular
14005,10,5,2874.72,1,High-Value
14006,116,3,962.19,2,Regular
14009,198,2,695.6099999999999,3,Occasional
14012,278,1,328.8,3,Occasional
14013,110,3,473.02,3,Occasional
14014,77,1,505.18,3,Occasional
14015,53,1,917.34,3,Occasional
14016,162,4,4341.21,2,Regular
14019,47,3,1421.61,2,Regular
14020,17,2,642.8000000000001,0,At-Risk
14021,155,3,631.9000000000001,2,Regular
14022,225,1,440.0,3,Occasional
14023,7,2,584.0699999999999,0,At-Risk
14024,122,2,327.70000000000005,3,Occasional
14027,61,1,104.82000000000002,3,Occasional
14029,63,2,467.66,3,Occasional
14030,18,8,2360.09,1,High-Value
14031,7,19,17286.86,1,High-Value
14032,2,11,2975.59,1,High-Value
14034,22,3,651.8199999999999,0,At-Risk
14035,29,5,1428.0200000000002,2,Regular
14036,285,1,626.65,3,Occasional
14037,176,2,147.2,3,Occasional
14038,78,3,1560.3799999999994,2,Regular
14039,33,1,152.2,0,At-Risk
14040,41,12,3614.92,1,High-Value
14041,266,1,141.41,3,Occasional
14044,27,4,652.8199999999999,2,Regular
14045,109,4,1659.75,2,Regular
14046,284,1,154.99,3,Occasional
14047,9,5,1308.61,2,Regular
14048,305,1,409.93,3,Occasional
14049,17,4,5681.72,2,Regular
14050,32,2,746.3599999999999,0,At-Risk
14051,1,23,15610.390000000005,1,High-Value
14052,20,1,225.36,0,At-Risk
14053,124,2,260.25,3,Occasional
14054,65,1,92.46,3,Occasional
14055,106,1,725.6400000000001,3,Occasional
14056,1,23,8214.65,1,High-Value
14057,24,17,6217.959999999999,1,High-Value
14059,267,1,183.6,3,Occasional
14060,5,19,6140.42,1,High-Value
14062,10,12,10464.850000000002,1,High-Value
14064,29,5,1353.74,2,Regular
14066,267,1,152.55,3,Occasional
14067,64,2,374.7,3,Occasional
14068,320,1,265.85,3,Occasional
14071,4,8,1438.8200000000002,1,High-Value
14073,32,1,151.04,0,At-Risk
14075,5,3,942.26,0,At-Risk
14076,129,1,122.47,3,Occasional
14077,41,5,499.4200000000001,2,Regular
14078,102,6,1049.37,2,Regular
14079,125,1,375.0999999999999,3,Occasional
14080,33,1,45.6,3,Occasional
14081,302,2,934.52,3,Occasional
14082,365,1,182.25,3,Occasional
14083,4,9,1018.43,1,High-Value
14085,2,18,4448.540000000001,1,High-Value
14087,3,1,194.42,0,At-Risk
14088,10,13,50491.81,1,High-Value
14089,57,1,161.0,3,Occasional
14090,325,1,76.32000000000001,3,Occasional
14092,8,14,4076.91,1,High-Value
14093,12,1,442.85,0,At-Risk
14096,4,17,65164.79,1,High-Value
14098,37,1,147.34999999999997,3,Occasional
14099,16,11,3104.17,1,High-Value
14100,138,1,194.90000000000003,3,Occasional
14101,74,6,5976.790000000001,2,Regular
14102,5,5,1360.28,1,High-Value
14104,155,2,216.21,3,Occasional
14105,239,1,1266.23,3,Occasional
14107,52,7,2703.23,2,Regular
14108,31,2,597.9100000000001,0,At-Risk
14109,73,1,144.2,3,Occasional
14110,4,12,5683.1500000000015,1,High-Value
14111,14,4,692.85,0,At-Risk
14112,23,7,2915.15,1,High-Value
14113,4,4,1840.42,1,High-Value
14114,274,2,386.53,3,Occasional
14116,20,5,1382.7399999999998,2,Regular
14117,144,1,90.0,3,Occasional
14121,4,4,2780.15,1,High-Value
14124,84,1,419.58,3,Occasional
14125,11,3,2740.4300000000003,2,Regular
14126,8,3,706.1300000000001,0,At-Risk
14127,123,3,709.7099999999999,2,Regular
14128,61,2,637.5000000000002,2,Regular
14129,2,5,1123.86,1,High-Value
14130,319,1,483.86,3,Occasional
14132,2,11,3586.03,1,High-Value
14133,130,3,605.6399999999999,2,Regular
14135,2,15,4690.31,1,High-Value
14138,2,2,982.3800000000002,0,At-Risk
14139,46,1,415.82,3,Occasional
14140,4,2,935.05,0,At-Risk
14141,3,4,915.13,0,At-Risk
14142,373,1,311.81,3,Occasional
14143,134,1,115.8,3,Occasional
14145,47,4,3742.2,2,Regular
14146,9,5,4191.0,1,High-Value
14147,78,2,483.4,3,Occasional
14148,234,1,157.2,3,Occasional
14149,221,1,446.62000000000006,3,Occasional
14150,36,2,658.64,0,At-Risk
14152,75,2,621.29,3,Occasional
14154,239,2,1345.62,2,Regular
14155,266,1,118.75,3,Occasional
14156,10,55,117379.63,1,High-Value
14157,20,2,432.88,0,At-Risk
14158,40,1,507.66,0,At-Risk
14159,20,11,4693.01,1,High-Value
14161,216,3,1110.52,2,Regular
14162,174,2,289.36,3,Occasional
14163,87,4,2445.9100000000003,2,Regular
14164,71,2,1631.7700000000004,2,Regular
14165,276,1,122.54,3,Occasional
14167,39,4,574.84,2,Regular
14171,98,1,363.79,3,Occasional
14173,11,4,450.8400000000001,0,At-Risk
14174,33,1,134.46,3,Occasional
14175,60,3,3222.3,2,Regular
14176,297,4,576.9,3,Occasional
14177,86,4,559.4100000000001,2,Regular
14178,9,7,1620.9300000000003,1,High-Value
14179,41,2,719.78,0,At-Risk
14180,11,25,4748.52,1,High-Value
14184,67,1,452.89,3,Occasional
14185,331,1,197.65,3,Occasional
14188,31,6,2054.36,2,Regular
14189,2,15,4654.08,1,High-Value
14191,2,13,4684.76,1,High-Value
14193,68,2,853.3900000000001,2,Regular
14194,5,21,11349.52,1,High-Value
14195,202,2,1011.9999999999998,3,Occasional
14196,107,1,335.52,3,Occasional
14198,18,4,701.4,0,At-Risk
14199,218,1,185.4,3,Occasional
14201,60,7,747.4400000000002,2,Regular
14204,2,1,161.02999999999994,0,At-Risk
14205,17,2,466.7000000000001,0,At-Risk
14206,239,1,328.16,3,Occasional
14208,95,1,151.73999999999998,3,Occasional
14209,11,6,2073.4300000000003,1,High-Value
14210,106,6,1905.84,2,Regular
14211,53,9,2241.1000000000004,2,Regular
14212,90,1,1070.48,3,Occasional
14214,31,5,1004.38,2,Regular
14215,12,6,1789.72,1,High-Value
14216,3,4,1839.3,1,High-Value
14217,2,17,2004.98,1,High-Value
14218,43,1,169.48000000000002,3,Occasional
14219,4,1,89.94,0,At-Risk
14220,247,2,632.3999999999999,3,Occasional
14221,42,9,3432.8,1,High-Value
14222,177,1,683.1700000000001,3,Occasional
14223,92,3,991.13,2,Regular
14224,110,4,1050.12,2,Regular
14226,29,5,2232.19,2,Regular
14227,26,10,3350.96,1,High-Value
14229,52,3,1547.2,2,Regular
14231,184,3,925.71,2,Regular
14232,43,5,2048.07,2,Regular
14233,49,4,1462.7200000000005,2,Regular
14234,22,4,775.4600000000003,2,Regular
14235,75,5,3144.86,2,Regular
14236,81,2,490.86,3,Occasional
14237,373,1,161.00000000000003,3,Occasional
14238,326,1,146.85,3,Occasional
14239,43,11,2380.8500000000004,1,High-Value
14240,30,2,890.3400000000001,0,At-Risk
14241,184,1,213.70000000000005,3,Occasional
14242,235,2,280.55,3,Occasional
14243,9,10,2588.7699999999995,1,High-Value
14245,220,2,1693.4499999999998,2,Regular
14246,111,3,1474.0600000000002,2,Regular
14247,278,1,136.76999999999998,3,Occasional
14248,318,1,302.58,3,Occasional
14250,7,3,1904.05,0,At-Risk
14251,2,5,2879.7,1,High-Value
14256,260,2,969.06,3,Occasional
14257,64,5,3099.7200000000003,2,Regular
14258,9,9,12669.98,1,High-Value
14259,142,1,120.0,3,Occasional
14261,51,2,1163.45,2,Regular
14262,8,8,2618.23,1,High-Value
14264,155,2,333.97,3,Occasional
14265,109,2,530.18,3,Occasional
14267,163,3,1516.24,2,Regular
14270,332,1,492.65,3,Occasional
14271,226,1,112.32,3,Occasional
14272,74,2,437.96,3,Occasional
14273,51,4,559.97,2,Regular
14276,99,3,1119.7400000000002,2,Regular
14277,15,3,4216.2,2,Regular
14280,197,1,134.04,3,Occasional
14282,3,15,3729.34,1,High-Value
14284,31,2,595.25,0,At-Risk
14285,21,4,1910.01,2,Regular
14286,24,3,4628.75,2,Regular
14287,8,3,176.63,0,At-Risk
14288,213,1,426.6,3,Occasional
14289,9,6,911.26,0,At-Risk
14290,11,5,2314.65,1,High-Value
14291,2,11,3883.25,1,High-Value
14292,8,9,4871.929999999999,1,High-Value
14293,3,4,1046.56,0,At-Risk
14295,40,1,166.2,3,Occasional
14297,18,4,1305.3299999999997,2,Regular
14298,8,44,51527.3,1,High-Value
14299,8,9,3965.62,1,High-Value
14300,19,1,43.2,0,At-Risk
14301,117,1,640.1400000000001,3,Occasional
14304,223,1,383.4500000000001,3,Occasional
14305,71,3,1858.9600000000005,2,Regular
14306,51,2,2093.32,2,Regular
