CustomerID,Recency,Frequency,Monetary,Cluster,Segment
13774,82,1,345.0,0,Occasional / Low-Value
13777,1,33,25977.160000000003,1,High-Value / Loyal
13778,103,1,178.7,0,Occasional / Low-Value
13780,7,2,360.01000000000005,0,Occasional / Low-Value
13781,251,1,127.84,0,Occasional / Low-Value
13782,13,6,912.0,1,High-Value / Loyal
13784,10,11,2462.7899999999995,1,High-Value / Loyal
13786,367,1,230.4,0,Occasional / Low-Value
13787,76,2,309.04,0,Occasional / Low-Value
13790,4,1,348.79999999999995,0,Occasional / Low-Value
13791,128,2,1516.0,0,Occasional / Low-Value
13792,66,2,195.54999999999995,0,Occasional / Low-Value
13798,1,57,37153.85,1,High-Value / Loyal
13799,117,2,688.8600000000001,0,Occasional / Low-Value
13800,310,1,558.32,0,Occasional / Low-Value
13801,67,1,324.79999999999995,0,Occasional / Low-Value
13802,139,3,4599.42,1,High-Value / Loyal
13803,255,1,277.07000000000005,0,Occasional / Low-Value
13804,31,7,2635.79,1,High-Value / Loyal
13805,52,2,924.6,0,Occasional / Low-Value
13806,64,1,256.38,0,Occasional / Low-Value
13807,367,1,112.6,0,Occasional / Low-Value
13808,6,5,1747.6600000000003,1,High-Value / Loyal
13809,305,1,155.05,0,Occasional / Low-Value
13810,29,3,1499.0100000000002,1,High-Value / Loyal
13811,184,3,814.5,0,Occasional / Low-Value
13812,42,3,539.0,0,Occasional / Low-Value
13813,40,4,1366.86,1,High-Value / Loyal
13814,92,2,1579.12,0,Occasional / Low-Value
13815,22,4,4027.36,1,High-Value / Loyal
13816,24,2,571.6700000000001,0,Occasional / Low-Value
13817,29,2,382.98,0,Occasional / Low-Value
13819,302,3,1140.35,0,Occasional / Low-Value
13821,145,2,385.64,0,Occasional / Low-Value
13822,6,2,632.0,1,High-Value / Loyal
13823,19,2,957.66,0,Occasional / Low-Value
13824,33,5,1698.94,1,High-Value / Loyal
13826,176,1,189.5,0,Occasional / Low-Value
13827,58,3,412.05,0,Occasional / Low-Value
13828,22,1,209.49000000000004,0,Occasional / Low-Value
13831,16,6,2202.99,1,High-Value / Loyal
13832,19,1,52.2,0,Occasional / Low-Value
13833,159,1,384.7999999999999,0,Occasional / Low-Value
13835,25,4,834.57,1,High-Value / Loyal
13837,212,2,271.24,0,Occasional / Low-Value
13838,6,4,691.7299999999999,1,High-Value / Loyal
13841,253,1,85.0,0,Occasional / Low-Value
13842,59,9,3385.6200000000003,1,High-Value / Loyal
13844,11,1,361.62,0,Occasional / Low-Value
13845,65,1,312.98,0,Occasional / Low-Value
13846,25,3,865.0600000000002,1,High-Value / Loyal
13848,92,3,1255.0,0,Occasional / Low-Value
13849,52,2,1537.95,0,Occasional / Low-Value
13850,129,1,1595.4800000000002,0,Occasional / Low-Value
13851,96,3,2651.46,1,High-Value / Loyal
13853,57,1,1090.14,0,Occasional / Low-Value
13854,9,25,8109.52,1,High-Value / Loyal
13856,169,3,388.5,0,Occasional / Low-Value
13858,57,1,216.17,0,Occasional / Low-Value
13859,326,1,201.16,0,Occasional / Low-Value
13860,1,5,1245.9,1,High-Value / Loyal
13862,18,8,2209.36,1,High-Value / Loyal
13863,248,1,305.78,0,Occasional / Low-Value
13865,58,4,501.56,0,Occasional / Low-Value
13866,74,1,145.67,0,Occasional / Low-Value
13867,31,3,1015.29,1,High-Value / Loyal
13868,7,2,3192.54,1,High-Value / Loyal
13869,123,4,3104.95,1,High-Value / Loyal
13870,2,8,2770.94,1,High-Value / Loyal
13871,23,13,6403.25,1,High-Value / Loyal
13873,120,3,389.6,0,Occasional / Low-Value
13874,358,1,540.45,0,Occasional / Low-Value
13875,54,5,1786.79,1,High-Value / Loyal
13876,64,1,122.7,0,Occasional / Low-Value
13877,86,1,117.24,0,Occasional / Low-Value
13878,55,1,1281.53,0,Occasional / Low-Value
13880,21,13,3219.7700000000004,1,High-Value / Loyal
13881,4,20,17159.52,1,High-Value / Loyal
13882,3,5,1191.13,1,High-Value / Loyal
13883,11,5,2674.48,1,High-Value / Loyal
13884,7,5,787.6000000000001,1,High-Value / Loyal
13885,189,2,506.8,0,Occasional / Low-Value
13886,71,1,243.56,0,Occasional / Low-Value
13887,204,1,349.54999999999995,0,Occasional / Low-Value
13888,120,2,605.63,0,Occasional / Low-Value
13889,93,1,416.9,0,Occasional / Low-Value
13890,1,10,1883.8100000000004,1,High-Value / Loyal
13892,27,4,632.97,1,High-Value / Loyal
13893,298,1,821.1000000000001,0,Occasional / Low-Value
13894,24,3,564.6200000000001,0,Occasional / Low-Value
13895,28,4,2593.07,1,High-Value / Loyal
13897,50,1,311.16,0,Occasional / Low-Value
13898,326,1,155.93,0,Occasional / Low-Value
13899,16,2,388.52,0,Occasional / Low-Value
13900,183,3,740.9499999999999,0,Occasional / Low-Value
13901,72,5,2867.2,1,High-Value / Loyal
13904,37,2,332.64000000000004,0,Occasional / Low-Value
13908,80,4,2369.55,1,High-Value / Loyal
13911,57,9,2580.91,1,High-Value / Loyal
13914,12,2,626.45,0,Occasional / Low-Value
13917,50,2,272.04,0,Occasional / Low-Value
13918,50,2,1212.8400000000004,0,Occasional / Low-Value
13919,59,2,384.81000000000006,0,Occasional / Low-Value
13922,352,1,172.24999999999997,0,Occasional / Low-Value
13923,54,1,351.13000000000005,0,Occasional / Low-Value
13924,2,6,1838.85,1,High-Value / Loyal
13925,93,4,678.25,0,Occasional / Low-Value
13926,23,1,223.85,0,Occasional / Low-Value
13927,75,1,348.99000000000007,0,Occasional / Low-Value
13928,11,4,464.57,1,High-Value / Loyal
13929,169,2,842.65,0,Occasional / Low-Value
13930,58,2,337.34,0,Occasional / Low-Value
13931,96,2,1237.53,0,Occasional / Low-Value
13932,295,1,307.4,0,Occasional / Low-Value
13933,109,2,608.7899999999998,0,Occasional / Low-Value
13934,264,1,922.1,0,Occasional / Low-Value
13936,180,1,376.5799999999999,0,Occasional / Low-Value
13937,169,1,158.85,0,Occasional / Low-Value
13938,35,1,71.66,0,Occasional / Low-Value
13939,23,3,568.55,0,Occasional / Low-Value
13940,17,4,839.14,1,High-Value / Loyal
13941,22,5,5112.96,1,High-Value / Loyal
13946,79,3,561.57,0,Occasional / Low-Value
13947,65,1,90.6,0,Occasional / Low-Value
13948,361,1,102.0,0,Occasional / Low-Value
13949,3,6,2427.32,1,High-Value / Loyal
13950,11,4,745.0600000000001,1,High-Value / Loyal
13951,176,3,674.4499999999998,0,Occasional / Low-Value
13952,218,2,3251.071,0,Occasional / Low-Value
13953,7,7,3515.6799999999994,1,High-Value / Loyal
13954,2,2,439.92,1,High-Value / Loyal
13955,154,2,322.96,0,Occasional / Low-Value
13956,5,5,1026.42,1,High-Value / Loyal
13959,79,3,598.1999999999999,0,Occasional / Low-Value
13960,21,2,230.22,0,Occasional / Low-Value
13962,22,2,169.55,0,Occasional / Low-Value
13963,308,4,664.5400000000001,0,Occasional / Low-Value
13967,146,1,80.7,0,Occasional / Low-Value
13969,7,18,9053.94,1,High-Value / Loyal
13971,19,8,2758.26,1,High-Value / Loyal
13972,71,2,190.25000000000003,0,Occasional / Low-Value
13973,287,1,264.7,0,Occasional / Low-Value
13974,49,1,413.59,0,Occasional / Low-Value
13975,31,6,2526.28,1,High-Value / Loyal
13976,207,1,357.98,0,Occasional / Low-Value
13978,15,2,196.79,0,Occasional / Low-Value
13979,73,1,869.8699999999998,0,Occasional / Low-Value
13980,60,1,200.14,0,Occasional / Low-Value
13982,39,4,1871.81,1,High-Value / Loyal
13983,30,12,2603.4300000000003,1,High-Value / Loyal
13984,27,5,920.51,1,High-Value / Loyal
13985,4,15,7060.13,1,High-Value / Loyal
13986,17,1,320.46000000000004,0,Occasional / Low-Value
13988,20,6,4147.96,1,High-Value / Loyal
13989,66,2,1266.08,0,Occasional / Low-Value
13990,213,1,311.3,0,Occasional / Low-Value
13991,12,6,855.9700000000001,1,High-Value / Loyal
13992,30,1,76.8,0,Occasional / Low-Value
13993,43,9,3466.3600000000006,1,High-Value / Loyal
13994,4,6,2313.1400000000003,1,High-Value / Loyal
13995,15,5,1393.69,1,High-Value / Loyal
13999,10,12,3901.81,1,High-Value / Loyal
14000,211,1,635.6600000000001,0,Occasional / Low-Value
14001,46,3,2043.08,1,High-Value / Loyal
14002,134,2,529.7299999999999,0,Occasional / Low-Value
14004,43,7,4582.639999999999,1,High-Value / Loyal
14005,10,5,2874.72,1,High-Value / Loyal
14006,116,3,962.19,0,Occasional / Low-Value
14009,198,2,695.6099999999999,0,Occasional / Low-Value
14012,278,1,328.8,0,Occasional / Low-Value
14013,110,3,473.02,0,Occasional / Low-Value
14014,77,1,505.18,0,Occasional / Low-Value
14015,53,1,917.34,0,Occasional / Low-Value
14016,162,4,4341.21,1,High-Value / Loyal
14019,47,3,1421.61,1,High-Value / Loyal
14020,17,2,642.8000000000001,0,Occasional / Low-Value
14021,155,3,631.9000000000001,0,Occasional / Low-Value
14022,225,1,440.0,0,Occasional / Low-Value
14023,7,2,584.0699999999999,1,High-Value / Loyal
14024,122,2,327.70000000000005,0,Occasional / Low-Value
14027,61,1,104.82000000000002,0,Occasional / Low-Value
14029,63,2,467.66,0,Occasional / Low-Value
14030,18,8,2360.09,1,High-Value / Loyal
14031,7,19,17286.86,1,High-Value / Loyal
14032,2,11,2975.59,1,High-Value / Loyal
14034,22,3,651.8199999999999,0,Occasional / Low-Value
14035,29,5,1428.0200000000002,1,High-Value / Loyal
14036,285,1,626.65,0,Occasional / Low-Value
14037,176,2,147.2,0,Occasional / Low-Value
14038,78,3,1560.3799999999994,0,Occasional / Low-Value
14039,33,1,152.2,0,Occasional / Low-Value
14040,41,12,3614.92,1,High-Value / Loyal
14041,266,1,141.41,0,Occasional / Low-Value
14044,27,4,652.8199999999999,1,High-Value / Loyal
14045,109,4,1659.75,0,Occasional / Low-Value
14046,284,1,154.99,0,Occasional / Low-Value
14047,9,5,1308.61,1,High-Value / Loyal
14048,305,1,409.93,0,Occasional / Low-Value
14049,17,4,5681.72,1,High-Value / Loyal
14050,32,2,746.3599999999999,0,Occasional / Low-Value
14051,1,23,15610.390000000005,1,High-Value / Loyal
14052,20,1,225.36,0,Occasional / Low-Value
14053,124,2,260.25,0,Occasional / Low-Value
14054,65,1,92.46,0,Occasional / Low-Value
14055,106,1,725.6400000000001,0,Occasional / Low-Value
14056,1,23,8214.65,1,High-Value / Loyal
14057,24,17,6217.959999999999,1,High-Value / Loyal
14059,267,1,183.6,0,Occasional / Low-Value
14060,5,19,6140.42,1,High-Value / Loyal
14062,10,12,10464.850000000002,1,High-Value / Loyal
14064,29,5,1353.74,1,High-Value / Loyal
14066,267,1,152.55,0,Occasional / Low-Value
14067,64,2,374.7,0,Occasional / Low-Value
14068,320,1,265.85,0,Occasional / Low-Value
14071,4,8,1438.8200000000002,1,High-Value / Loyal
14073,32,1,151.04,0,Occasional / Low-Value
14075,5,3,942.26,1,High-Value / Loyal
14076,129,1,122.47,0,Occasional / Low-Value
14077,41,5,499.4200000000001,0,Occasional / Low-Value
14078,102,6,1049.37,1,High-Value / Loyal
14079,125,1,375.0999999999999,0,Occasional / Low-Value
14080,33,1,45.6,0,Occasional / Low-Value
14081,302,2,934.52,0,Occasional / Low-Value
14082,365,1,182.25,0,Occasional / Low-Value
14083,4,9,1018.43,1,High-Value / Loyal
14085,2,18,4448.540000000001,1,High-Value / Loyal
14087,3,1,194.42,0,Occasional / Low-Value
14088,10,13,50491.81,1,High-Value / Loyal
14089,57,1,161.0,0,Occasional / Low-Value
14090,325,1,76.32000000000001,0,Occasional / Low-Value
14092,8,14,4076.91,1,High-Value / Loyal
14093,12,1,442.85,0,Occasional / Low-Value
14096,4,17,65164.79,1,High-Value / Loyal
14098,37,1,147.34999999999997,0,Occasional / Low-Value
14099,16,11,3104.17,1,High-Value / Loyal
14100,138,1,194.90000000000003,0,Occasional / Low-Value
14101,74,6,5976.790000000001,1,High-Value / Loyal
14102,5,5,1360.28,1,High-Value / Loyal
14104,155,2,216.21,0,Occasional / Low-Value
14105,239,1,1266.23,0,Occasional / Low-Value
14107,52,7,2703.23,1,High-Value / Loyal
14108,31,2,597.9100000000001,0,Occasional / Low-Value
14109,73,1,144.2,0,Occasional / Low-Value
14110,4,12,5683.1500000000015,1,High-Value / Loyal
14111,14,4,692.85,1,High-Value / Loyal
14112,23,7,2915.15,1,High-Value / Loyal
14113,4,4,1840.42,1,High-Value / Loyal
14114,274,2,386.53,0,Occasional / Low-Value
14116,20,5,1382.7399999999998,1,High-Value / Loyal
14117,144,1,90.0,0,Occasional / Low-Value
14121,4,4,2780.15,1,High-Value / Loyal
14124,84,1,419.58,0,Occasional / Low-Value
14125,11,3,2740.4300000000003,1,High-Value / Loyal
14126,8,3,706.1300000000001,1,High-Value / Loyal
14127,123,3,709.7099999999999,0,Occasional / Low-Value
14128,61,2,637.5000000000002,0,Occasional / Low-Value
14129,2,5,1123.86,1,High-Value / Loyal
14130,319,1,483.86,0,Occasional / Low-Value
14132,2,11,3586.03,1,High-Value / Loyal
14133,130,3,605.6399999999999,0,Occasional / Low-Value
14135,2,15,4690.31,1,High-Value / Loyal
14138,2,2,982.3800000000002,1,High-Value / Loyal
14139,46,1,415.82,0,Occasional / Low-Value
14140,4,2,935.05,1,High-Value / Loyal
14141,3,4,915.13,1,High-Value / Loyal
14142,373,1,311.81,0,Occasional / Low-Value
14143,134,1,115.8,0,Occasional / Low-Value
14145,47,4,3742.2,1,High-Value / Loyal
14146,9,5,4191.0,1,High-Value / Loyal
14147,78,2,483.4,0,Occasional / Low-Value
14148,234,1,157.2,0,Occasional / Low-Value
14149,221,1,446.62000000000006,0,Occasional / Low-Value
14150,36,2,658.64,0,Occasional / Low-Value
14152,75,2,621.29,0,Occasional / Low-Value
14154,239,2,1345.62,0,Occasional / Low-Value
14155,266,1,118.75,0,Occasional / Low-Value
14156,10,55,117379.63,1,High-Value / Loyal
14157,20,2,432.88,0,Occasional / Low-Value
14158,40,1,507.66,0,Occasional / Low-Value
14159,20,11,4693.01,1,High-Value / Loyal
14161,216,3,1110.52,0,Occasional / Low-Value
14162,174,2,289.36,0,Occasional / Low-Value
14163,87,4,2445.9100000000003,1,High-Value / Loyal
14164,71,2,1631.7700000000004,0,Occasional / Low-Value
14165,276,1,122.54,0,Occasional / Low-Value
14167,39,4,574.84,0,Occasional / Low-Value
14171,98,1,363.79,0,Occasional / Low-Value
14173,11,4,450.8400000000001,1,High-Value / Loyal
14174,33,1,134.46,0,Occasional / Low-Value
14175,60,3,3222.3,1,High-Value / Loyal
14176,297,4,576.9,0,Occasional / Low-Value
14177,86,4,559.4100000000001,0,Occasional / Low-Value
14178,9,7,1620.9300000000003,1,High-Value / Loyal
14179,41,2,719.78,0,Occasional / Low-Value
14180,11,25,4748.52,1,High-Value / Loyal
14184,67,1,452.89,0,Occasional / Low-Value
14185,331,1,197.65,0,Occasional / Low-Value
14188,31,6,2054.36,1,High-Value / Loyal
14189,2,15,4654.08,1,High-Value / Loyal
14191,2,13,4684.76,1,High-Value / Loyal
14193,68,2,853.3900000000001,0,Occasional / Low-Value
14194,5,21,11349.52,1,High-Value / Loyal
14195,202,2,1011.9999999999998,0,Occasional / Low-Value
14196,107,1,335.52,0,Occasional / Low-Value
14198,18,4,701.4,1,High-Value / Loyal
14199,218,1,185.4,0,Occasional / Low-Value
14201,60,7,747.4400000000002,1,High-Value / Loyal
14204,2,1,161.02999999999994,0,Occasional / Low-Value
14205,17,2,466.7000000000001,0,Occasional / Low-Value
14206,239,1,328.16,0,Occasional / Low-Value
14208,95,1,151.73999999999998,0,Occasional / Low-Value
14209,11,6,2073.4300000000003,1,High-Value / Loyal
14210,106,6,1905.84,1,High-Value / Loyal
14211,53,9,2241.1000000000004,1,High-Value / Loyal
14212,90,1,1070.48,0,Occasional / Low-Value
14214,31,5,1004.38,1,High-Value / Loyal
14215,12,6,1789.72,1,High-Value / Loyal
14216,3,4,1839.3,1,High-Value / Loyal
14217,2,17,2004.98,1,High-Value / Loyal
14218,43,1,169.48000000000002,0,Occasional / Low-Value
14219,4,1,89.94,0,Occasional / Low-Value
14220,247,2,632.3999999999999,0,Occasional / Low-Value
14221,42,9,3432.8,1,High-Value / Loyal
14222,177,1,683.1700000000001,0,Occasional / Low-Value
14223,92,3,991.13,0,Occasional / Low-Value
14224,110,4,1050.12,0,Occasional / Low-Value
14226,29,5,2232.19,1,High-Value / Loyal
14227,26,10,3350.96,1,High-Value / Loyal
14229,52,3,1547.2,1,High-Value / Loyal
14231,184,3,925.71,0,Occasional / Low-Value
14232,43,5,2048.07,1,High-Value / Loyal
14233,49,4,1462.7200000000005,1,High-Value / Loyal
14234,22,4,775.4600000000003,1,High-Value / Loyal
14235,75,5,3144.86,1,High-Value / Loyal
14236,81,2,490.86,0,Occasional / Low-Value
14237,373,1,161.00000000000003,0,Occasional / Low-Value
14238,326,1,146.85,0,Occasional / Low-Value
14239,43,11,2380.8500000000004,1,High-Value / Loyal
14240,30,2,890.3400000000001,0,Occasional / Low-Value
14241,184,1,213.70000000000005,0,Occasional / Low-Value
14242,235,2,280.55,0,Occasional / Low-Value
14243,9,10,2588.7699999999995,1,High-Value / Loyal
14245,220,2,1693.4499999999998,0,Occasional / Low-Value
14246,111,3,1474.0600000000002,0,Occasional / Low-Value
14247,278,1,136.76999999999998,0,Occasional / Low-Value
14248,318,1,302.58,0,Occasional / Low-Value
14250,7,3,1904.05,1,High-Value / Loyal
14251,2,5,2879.7,1,High-Value / Loyal
14256,260,2,969.06,0,Occasional / Low-Value
14257,64,5,3099.7200000000003,1,High-Value / Loyal
14258,9,9,12669.98,1,High-Value / Loyal
14259,142,1,120.0,0,Occasional / Low-Value
14261,51,2,1163.45,0,Occasional / Low-Value
14262,8,8,2618.23,1,High-Value / Loyal
14264,155,2,333.97,0,Occasional / Low-Value
14265,109,2,530.18,0,Occasional / Low-Value
14267,163,3,1516.24,0,Occasional / Low-Value
14270,332,1,492.65,0,Occasional / Low-Value
14271,226,1,112.32,0,Occasional / Low-Value
14272,74,2,437.96,0,Occasional / Low-Value
14273,51,4,559.97,0,Occasional / Low-Value
14276,99,3,1119.7400000000002,0,Occasional / Low-Value
14277,15,3,4216.2,1,High-Value / Loyal
14280,197,1,134.04,0,Occasional / Low-Value
14282,3,15,3729.34,1,High-Value / Loyal
14284,31,2,595.25,0,Occasional / Low-Value
14285,21,4,1910.01,1,High-Value / Loyal
14286,24,3,4628.75,1,High-Value / Loyal
14287,8,3,176.63,0,Occasional / Low-Value
14288,213,1,426.6,0,Occasional / Low-Value
14289,9,6,911.26,1,High-Value / Loyal
14290,11,5,2314.65,1,High-Value / Loyal
14291,2,11,3883.25,1,High-Value / Loyal
14292,8,9,4871.929999999999,1,High-Value / Loyal
14293,3,4,1046.56,1,High-Value / Loyal
14295,40,1,166.2,0,Occasional / Low-Value
14297,18,4,1305.3299999999997,1,High-Value / Loyal
14298,8,44,51527.3,1,High-Value / Loyal
14299,8,9,3965.62,1,High-Value / Loyal
14300,19,1,43.2,0,Occasional / Low-Value
14301,117,1,640.1400000000001,0,Occasional / Low-Value
14304,223,1,383.4500000000001,0,Occasional / Low-Value
14305,71,3,1858.9600000000005,1,High-Value / Loyal
14306,51,2,2093.32,0,Occasional / Low-Value
14307,89,6,2995.72,1,High-Value / Loyal
14309,8,9,2352.53,1,High-Value / Loyal
14311,243,1,310.26,0,Occasional / Low-Value
14312,47,6,1611.59,1,High-Value / Loyal
14314,107,1,120.0,0,Occasional / Low-Value
14315,45,6,2481.13,1,High-Value / Loyal
14317,65,1,508.58,0,Occasional / Low-Value
14320,207,2,477.79,0,Occasional / Low-Value
14321,11,5,1530.7500000000002,1,High-Value / Loyal
14323,115,2,605.0600000000001,0,Occasional / Low-Value
14326,242,1,183.85,0,Occasional / Low-Value
14327,163,1,311.65000000000003,0,Occasional / Low-Value
14329,17,7,5014.839999999999,1,High-Value / Loyal
14331,124,2,462.66,0,Occasional / Low-Value
14332,23,3,866.3100000000001,1,High-Value / Loyal
14333,68,1,415.2,0,Occasional / Low-Value
14334,17,8,2552.2100000000005,1,High-Value / Loyal
14335,16,2,468.25999999999993,0,Occasional / Low-Value
14336,17,4,1614.91,1,High-Value / Loyal
14338,161,2,588.2199999999999,0,Occasional / Low-Value
14339,243,1,309.52,0,Occasional / Low-Value
14340,219,1,134.7,0,Occasional / Low-Value
14341,45,8,2182.28,1,High-Value / Loyal
14342,21,4,668.5600000000002,1,High-Value / Loyal
14344,127,8,889.9300000000002,1,High-Value / Loyal
14345,39,1,108.98,0,Occasional / Low-Value
14346,121,2,1021.58,0,Occasional / Low-Value
14348,260,1,409.57,0,Occasional / Low-Value
14349,10,1,133.5,0,Occasional / Low-Value
14350,274,1,282.92999999999995,0,Occasional / Low-Value
14351,165,1,51.0,0,Occasional / Low-Value
14352,157,4,1078.9600000000005,0,Occasional / Low-Value
14353,215,1,90.6,0,Occasional / Low-Value
14354,6,2,163.62,0,Occasional / Low-Value
14355,366,1,174.4,0,Occasional / Low-Value
14356,80,2,701.23,0,Occasional / Low-Value
14357,43,1,225.77,0,Occasional / Low-Value
14359,19,3,912.18,1,High-Value / Loyal
14360,32,4,2128.2300000000005,1,High-Value / Loyal
14362,22,1,161.2,0,Occasional / Low-Value
14364,109,8,3717.35,1,High-Value / Loyal
14367,8,16,9261.52,1,High-Value / Loyal
14368,320,1,155.0,0,Occasional / Low-Value
14371,295,1,100.5,0,Occasional / Low-Value
14373,358,1,76.55,0,Occasional / Low-Value
14375,185,1,257.68,0,Occasional / Low-Value
14377,191,2,617.05,0,Occasional / Low-Value
14379,44,2,348.1,0,Occasional / Low-Value
14381,52,1,202.68,0,Occasional / Low-Value
14382,26,1,626.07,0,Occasional / Low-Value
14383,38,3,1247.69,1,High-Value / Loyal
14385,9,3,202.11,0,Occasional / Low-Value
14386,297,1,142.4,0,Occasional / Low-Value
14387,33,3,1770.5600000000002,1,High-Value / Loyal
14388,10,8,3212.84,1,High-Value / Loyal
14389,65,2,1043.46,0,Occasional / Low-Value
14390,10,9,4652.82,1,High-Value / Loyal
14393,218,1,67.94999999999999,0,Occasional / Low-Value
14395,2,9,3507.71,1,High-Value / Loyal
14396,65,2,487.99000000000007,0,Occasional / Low-Value
14397,3,19,2612.96,1,High-Value / Loyal
14400,149,1,574.6999999999999,0,Occasional / Low-Value
14401,4,13,4051.48,1,High-Value / Loyal
14403,130,4,1475.8100000000002,0,Occasional / Low-Value
14404,34,6,1474.32,1,High-Value / Loyal
14406,119,1,156.75,0,Occasional / Low-Value
14407,107,6,2157.73,1,High-Value / Loyal
14408,11,7,2606.53,1,High-Value / Loyal
14409,71,6,2059.4500000000003,1,High-Value / Loyal
14410,92,9,1105.0700000000002,1,High-Value / Loyal
14411,311,1,1063.0,0,Occasional / Low-Value
14412,43,2,770.0300000000001,0,Occasional / Low-Value
14413,362,1,122.7,0,Occasional / Low-Value
14414,92,7,1496.98,1,High-Value / Loyal
14415,1,13,5900.280000000001,1,High-Value / Loyal
14416,22,2,490.2200000000001,0,Occasional / Low-Value
14418,4,3,1937.25,1,High-Value / Loyal
14419,11,6,1058.06,1,High-Value / Loyal
14420,99,1,387.52,0,Occasional / Low-Value
14421,57,2,813.1100000000001,0,Occasional / Low-Value
14422,1,6,4263.639999999999,1,High-Value / Loyal
14423,218,1,265.2,0,Occasional / Low-Value
14424,18,1,322.08,0,Occasional / Low-Value
14426,24,10,4481.67,1,High-Value / Loyal
14427,50,2,363.34,0,Occasional / Low-Value
14428,7,5,1244.83,1,High-Value / Loyal
14431,303,1,470.36,0,Occasional / Low-Value
14432,10,6,2255.51,1,High-Value / Loyal
14434,22,6,1372.8,1,High-Value / Loyal
14436,99,1,89.06,0,Occasional / Low-Value
14437,366,1,63.0,0,Occasional / Low-Value
14438,306,1,131.9,0,Occasional / Low-Value
14439,320,1,2661.24,0,Occasional / Low-Value
14440,8,5,2357.6800000000003,1,High-Value / Loyal
14441,1,4,1712.8900000000003,1,High-Value / Loyal
14442,205,2,1589.82,0,Occasional / Low-Value
14443,54,4,1420.2,1,High-Value / Loyal
14446,1,4,1039.58,1,High-Value / Loyal
14447,19,5,1163.2300000000002,1,High-Value / Loyal
14448,9,2,375.35,0,Occasional / Low-Value
14449,19,4,907.1,1,High-Value / Loyal
14450,181,3,483.25,0,Occasional / Low-Value
14451,60,2,662.59,0,Occasional / Low-Value
14452,11,2,264.44,0,Occasional / Low-Value
14453,190,1,119.93,0,Occasional / Low-Value
14456,5,9,3062.4,1,High-Value / Loyal
14457,311,1,113.64,0,Occasional / Low-Value
14459,155,1,1837.92,0,Occasional / Low-Value
14460,110,3,434.34,0,Occasional / Low-Value
14461,148,3,2103.0599999999995,0,Occasional / Low-Value
14462,66,11,2004.02,1,High-Value / Loyal
14463,98,3,529.62,0,Occasional / Low-Value
14465,247,3,1058.62,0,Occasional / Low-Value
14466,29,7,2272.4,1,High-Value / Loyal
14467,18,4,598.76,1,High-Value / Loyal
14470,12,2,461.19000000000005,0,Occasional / Low-Value
14472,104,8,1936.84,1,High-Value / Loyal
14473,74,2,234.34,0,Occasional / Low-Value
14474,46,1,547.6600000000001,0,Occasional / Low-Value
14475,72,3,925.85,0,Occasional / Low-Value
14476,257,1,215.7,0,Occasional / Low-Value
14477,20,4,1309.6,1,High-Value / Loyal
14479,254,2,316.24999999999994,0,Occasional / Low-Value
14480,11,1,279.05,0,Occasional / Low-Value
14481,165,2,636.51,0,Occasional / Low-Value
14482,18,6,2068.15,1,High-Value / Loyal
14483,282,1,137.1,0,Occasional / Low-Value
14484,50,1,321.92,0,Occasional / Low-Value
14485,39,1,165.75,0,Occasional / Low-Value
14487,27,6,1196.33,1,High-Value / Loyal
14488,68,1,1064.2800000000002,0,Occasional / Low-Value
14489,207,1,463.38,0,Occasional / Low-Value
14491,175,2,340.93,0,Occasional / Low-Value
14493,7,5,2383.24,1,High-Value / Loyal
14494,26,1,139.56,0,Occasional / Low-Value
14495,51,2,123.79999999999998,0,Occasional / Low-Value
14496,312,2,538.8100000000001,0,Occasional / Low-Value
14497,309,1,475.37,0,Occasional / Low-Value
14498,43,5,1957.32,1,High-Value / Loyal
14499,26,3,815.3199999999999,1,High-Value / Loyal
14500,88,3,356.85,0,Occasional / Low-Value
14501,184,2,251.21,0,Occasional / Low-Value
14502,20,11,2470.67,1,High-Value / Loyal
14503,3,6,3543.26,1,High-Value / Loyal
14504,47,4,673.26,0,Occasional / Low-Value
14505,17,8,5905.64,1,High-Value / Loyal
14506,17,5,2012.17,1,High-Value / Loyal
14507,24,6,1383.18,1,High-Value / Loyal
14508,22,2,276.42,0,Occasional / Low-Value
14511,11,5,1314.8100000000002,1,High-Value / Loyal
14512,188,2,275.28,0,Occasional / Low-Value
14513,101,3,455.59,0,Occasional / Low-Value
14514,61,3,1055.35,0,Occasional / Low-Value
14515,18,6,2102.09,1,High-Value / Loyal
14517,33,2,330.45000000000005,0,Occasional / Low-Value
14518,64,1,174.37,0,Occasional / Low-Value
14520,2,2,270.6,1,High-Value / Loyal
14522,24,4,974.54,1,High-Value / Loyal
14523,108,1,241.09,0,Occasional / Low-Value
14524,32,9,1867.6800000000003,1,High-Value / Loyal
14525,20,9,4332.2,1,High-Value / Loyal
14527,3,55,8508.82,1,High-Value / Loyal
14528,37,1,364.22,0,Occasional / Low-Value
14529,60,3,620.04,0,Occasional / Low-Value
14530,26,6,2925.9100000000003,1,High-Value / Loyal
14532,236,4,932.85,0,Occasional / Low-Value
14533,25,7,1949.7200000000005,1,High-Value / Loyal
14534,3,18,4447.050000000001,1,High-Value / Loyal
14535,60,3,2864.19,1,High-Value / Loyal
14536,260,1,171.8,0,Occasional / Low-Value
14537,58,1,355.56000000000006,0,Occasional / Low-Value
14538,65,2,388.25,0,Occasional / Low-Value
